<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
ВТБ ао;D;20190425;000000;0.0357;0.0358;0.03527;0.035375;13469280000;478934924.15
ВТБ ао;D;20190426;000000;0.035375;0.03541;0.0351;0.03541;11906750000;419596785.85
ВТБ ао;D;20190429;000000;0.035395;0.0357;0.035285;0.03543;7043190000;249890932.7
ВТБ ао;D;20190430;000000;0.03565;0.03565;0.03515;0.0355;12231660000;432589585.1
ВТБ ао;D;20190502;000000;0.035485;0.035775;0.03535;0.03554;5829590000;207538100.6
ВТБ ао;D;20190503;000000;0.03565;0.035985;0.035575;0.03578;8180590000;292712876.5
ВТБ ао;D;20190506;000000;0.03535;0.03576;0.03535;0.03576;5268260000;187528601.75
ВТБ ао;D;20190507;000000;0.03566;0.036095;0.035575;0.035575;9009900000;322651757.45
ВТБ ао;D;20190508;000000;0.03563;0.03573;0.03546;0.03546;6523260000;232275678
ВТБ ао;D;20190510;000000;0.035455;0.03562;0.03507;0.035195;9965060000;351383820.05
ВТБ ао;D;20190513;000000;0.03519;0.03539;0.034975;0.034975;9445640000;332019878.35
ВТБ ао;D;20190514;000000;0.03507;0.03519;0.03491;0.03493;10353790000;362833310.85
ВТБ ао;D;20190515;000000;0.035;0.03528;0.034815;0.035095;18029810000;631465731.25
ВТБ ао;D;20190516;000000;0.035165;0.03525;0.03496;0.03496;8723780000;306384198.45
ВТБ ао;D;20190517;000000;0.03502;0.035165;0.034855;0.0351;8751790000;306367774.7
ВТБ ао;D;20190520;000000;0.035105;0.035165;0.034975;0.03499;6944110000;243478819.6
ВТБ ао;D;20190521;000000;0.034995;0.035145;0.0349;0.0349;8668980000;303364574.75
ВТБ ао;D;20190522;000000;0.035;0.03533;0.034835;0.035185;10401610000;365286792.35
ВТБ ао;D;20190523;000000;0.0351;0.03885;0.03503;0.03875;105668120000;3910131138
ВТБ ао;D;20190524;000000;0.0391;0.039845;0.03712;0.0372;134615810000;5159750248.95
ВТБ ао;D;20190527;000000;0.0372;0.037945;0.03719;0.03761;19159470000;719276852.3
ВТБ ао;D;20190528;000000;0.03769;0.03813;0.036535;0.036535;39469860000;1469076328.25
ВТБ ао;D;20190529;000000;0.03663;0.036935;0.03623;0.0368;32890430000;1203662522.2
ВТБ ао;D;20190530;000000;0.03684;0.03718;0.0363;0.0367;30992120000;1137597516.8
ВТБ ао;D;20190531;000000;0.03642;0.036705;0.036055;0.036705;15595550000;567618754.7
ВТБ ао;D;20190603;000000;0.036495;0.037345;0.03625;0.03698;37015240000;1361245136.9
ВТБ ао;D;20190604;000000;0.037;0.03754;0.03684;0.03718;19711250000;731500772.2
ВТБ ао;D;20190605;000000;0.0374;0.0392;0.03708;0.0387;88207510000;3382217664.35
ВТБ ао;D;20190606;000000;0.038705;0.03937;0.038405;0.03897;34815800000;1353366804.7
ВТБ ао;D;20190607;000000;0.039;0.039195;0.0387;0.039;16464710000;641016368.5
ВТБ ао;D;20190610;000000;0.039055;0.03964;0.03902;0.03945;22309060000;878419712.6
ВТБ ао;D;20190611;000000;0.0395;0.041145;0.039255;0.04;75776060000;3059892153.6
ВТБ ао;D;20190613;000000;0.040015;0.04065;0.039785;0.04065;24213910000;974371903.2
ВТБ ао;D;20190614;000000;0.04055;0.0409;0.04032;0.04032;19482200000;791246080.85
ВТБ ао;D;20190617;000000;0.04035;0.04093;0.04012;0.040485;18499440000;751649165.7
ВТБ ао;D;20190618;000000;0.0405;0.040665;0.04003;0.04044;18823990000;759242895.35
ВТБ ао;D;20190619;000000;0.0404;0.04066;0.040035;0.04023;17272360000;695583566.9
ВТБ ао;D;20190620;000000;0.04035;0.0406;0.040085;0.040415;30958520000;1248853378.45
ВТБ ао;D;20190621;000000;0.0395;0.0402;0.039475;0.0402;31454450000;1253171158.4
ВТБ ао;D;20190624;000000;0.03999;0.041285;0.03985;0.040725;39795090000;1619578634.65
ВТБ ао;D;20190625;000000;0.04069;0.0409;0.0402;0.040575;19502910000;790454628.45
ВТБ ао;D;20190626;000000;0.04055;0.040825;0.04025;0.04026;14117000000;572294930
ВТБ ао;D;20190627;000000;0.040305;0.04046;0.04005;0.04013;14005770000;562943874.85
ВТБ ао;D;20190628;000000;0.04025;0.040435;0.03987;0.03988;10281340000;412475616.7
ВТБ ао;D;20190701;000000;0.04019;0.0407;0.039955;0.04025;20891210000;844071388.35
ВТБ ао;D;20190702;000000;0.04038;0.040535;0.04015;0.0405;10631460000;429436210.4
ВТБ ао;D;20190703;000000;0.04032;0.0406;0.040225;0.040585;11268790000;456040790.75
ВТБ ао;D;20190704;000000;0.040615;0.042195;0.040525;0.041395;74654900000;3103351666.4
ВТБ ао;D;20190705;000000;0.041465;0.041635;0.04127;0.041355;40369620000;1671357757.7
ВТБ ао;D;20190708;000000;0.04125;0.042925;0.040715;0.04255;88335210000;3746778808.8
ВТБ ао;D;20190709;000000;0.04255;0.043345;0.04235;0.04313;55492090000;2378670798.7
ВТБ ао;D;20190710;000000;0.043295;0.0444;0.043105;0.04393;84692430000;3724542002.4
ВТБ ао;D;20190711;000000;0.04415;0.045;0.043245;0.044;84576050000;3741187958.75
ВТБ ао;D;20190712;000000;0.043805;0.04445;0.04254;0.044;66589810000;2894670765.15
ВТБ ао;D;20190715;000000;0.044145;0.04479;0.04364;0.04399;43244330000;1916977003.9
ВТБ ао;D;20190716;000000;0.043995;0.04404;0.04298;0.04301;28768430000;1249458874.15
ВТБ ао;D;20190717;000000;0.043;0.04349;0.04241;0.042445;31768990000;1365682434.25
ВТБ ао;D;20190718;000000;0.042395;0.042875;0.04201;0.04218;35284090000;1494177931.25
ВТБ ао;D;20190719;000000;0.04245;0.04285;0.0422;0.0424;19358720000;823212563.75
ВТБ ао;D;20190722;000000;0.04255;0.0439;0.04204;0.043405;52647920000;2275454982.85
ВТБ ао;D;20190723;000000;0.043595;0.044;0.04322;0.04323;25859010000;1126493829.9
ВТБ ао;D;20190724;000000;0.04346;0.04366;0.04262;0.04295;21868240000;940773509.15
ВТБ ао;D;20190725;000000;0.043;0.04369;0.04252;0.04315;22619620000;976404992.1
ВТБ ао;D;20190726;000000;0.043055;0.04322;0.04255;0.0427;21292670000;914859130.4
ВТБ ао;D;20190729;000000;0.04277;0.0431;0.04247;0.04281;13536160000;579264166.6
ВТБ ао;D;20190730;000000;0.0429;0.04306;0.042565;0.0428;10939130000;468295554.2
ВТБ ао;D;20190731;000000;0.042825;0.04295;0.0425;0.0425;14277630000;608899214.35
ВТБ ао;D;20190801;000000;0.042395;0.04278;0.04225;0.042535;17798840000;756908810.5
ВТБ ао;D;20190802;000000;0.041995;0.0422;0.04143;0.042015;62242000000;2611078992.65
ВТБ ао;D;20190805;000000;0.04194;0.04284;0.0415;0.041545;29032060000;1219139677.95
ВТБ ао;D;20190806;000000;0.04169;0.04191;0.04145;0.0416;19908100000;830034079.95
ВТБ ао;D;20190807;000000;0.041605;0.04182;0.04075;0.04085;34140210000;1407871940.6
ВТБ ао;D;20190808;000000;0.041085;0.04149;0.040125;0.041;58700620000;2383515172.65
ВТБ ао;D;20190809;000000;0.0409;0.0409;0.04046;0.0406;15351250000;623824004.8
ВТБ ао;D;20190812;000000;0.04069;0.04095;0.040525;0.0406;14157810000;577158929.55
ВТБ ао;D;20190813;000000;0.040605;0.040655;0.039885;0.04022;27723910000;1113425594.8
ВТБ ао;D;20190814;000000;0.04032;0.040355;0.03892;0.03901;31912630000;1260626276.55
ВТБ ао;D;20190815;000000;0.0392;0.039365;0.03849;0.03863;30324310000;1177952908.3
ВТБ ао;D;20190816;000000;0.038815;0.039065;0.0381;0.0381;21608420000;831113337.1
ВТБ ао;D;20190819;000000;0.03835;0.038575;0.03814;0.038365;23063280000;884577963.1
ВТБ ао;D;20190820;000000;0.03833;0.03952;0.03833;0.03932;39483860000;1544318763.7
ВТБ ао;D;20190821;000000;0.0394;0.039755;0.03914;0.03933;20314050000;800843364.55
ВТБ ао;D;20190822;000000;0.03933;0.03938;0.03857;0.03857;17449850000;679625662.35
ВТБ ао;D;20190823;000000;0.0386;0.038775;0.037945;0.038105;25460990000;975307950.1
ВТБ ао;D;20190826;000000;0.0379;0.038395;0.03777;0.03806;18242990000;695261164.1
ВТБ ао;D;20190827;000000;0.038145;0.03838;0.037885;0.03838;19712780000;752754623.45
ВТБ ао;D;20190828;000000;0.03844;0.038515;0.038085;0.03847;15007890000;574930337.55
ВТБ ао;D;20190829;000000;0.038445;0.03898;0.03827;0.03858;24466780000;945790027.5
ВТБ ао;D;20190830;000000;0.03853;0.03879;0.038285;0.03868;22723510000;876304710.75
ВТБ ао;D;20190902;000000;0.03868;0.03968;0.03861;0.039405;30823490000;1213342050.15
ВТБ ао;D;20190903;000000;0.039445;0.039735;0.03891;0.0392;23483670000;922614930.45
ВТБ ао;D;20190904;000000;0.039405;0.043095;0.039375;0.04291;172677690000;7232407102.8
ВТБ ао;D;20190905;000000;0.04315;0.044;0.04165;0.042005;114421060000;4877980268.8
ВТБ ао;D;20190906;000000;0.0421;0.042565;0.04155;0.04195;35052460000;1476264721.95
ВТБ ао;D;20190909;000000;0.042145;0.04233;0.04141;0.0415;23496310000;982975409.05
ВТБ ао;D;20190910;000000;0.041575;0.04283;0.041245;0.04265;58242810000;2456606353
ВТБ ао;D;20190911;000000;0.042795;0.04305;0.04236;0.0427;34861520000;1489384455.1
ВТБ ао;D;20190912;000000;0.0426;0.0433;0.04246;0.042875;35521630000;1523838760
ВТБ ао;D;20190913;000000;0.04288;0.043145;0.0423;0.0425;20266140000;866682584.05
ВТБ ао;D;20190916;000000;0.04269;0.042785;0.04208;0.04267;19779010000;838964710.4
ВТБ ао;D;20190917;000000;0.0426;0.04279;0.04212;0.04234;23440700000;994547832.1
ВТБ ао;D;20190918;000000;0.042335;0.04292;0.04222;0.042555;26237130000;1117789820.35
ВТБ ао;D;20190919;000000;0.04256;0.0427;0.042255;0.042455;19273210000;819035931.5
ВТБ ао;D;20190920;000000;0.0424;0.042515;0.04188;0.0424;18899390000;796959560.4
ВТБ ао;D;20190923;000000;0.04238;0.04259;0.04188;0.04207;12162500000;512595353.1
ВТБ ао;D;20190924;000000;0.0422;0.0435;0.04207;0.042075;60544100000;2595988453.05
ВТБ ао;D;20190925;000000;0.042;0.042475;0.041515;0.0423;22588880000;948386989.85
ВТБ ао;D;20190926;000000;0.04221;0.0432;0.042125;0.04292;33782810000;1448262592.1
ВТБ ао;D;20190927;000000;0.04295;0.04298;0.04263;0.042695;9624050000;411887147
ВТБ ао;D;20190930;000000;0.04274;0.042765;0.042005;0.042595;15515520000;657780134.25
ВТБ ао;D;20191001;000000;0.042545;0.042815;0.0423;0.0423;9337040000;397420202.9
ВТБ ао;D;20191002;000000;0.0423;0.0425;0.041295;0.04131;25627160000;1070573185.05
ВТБ ао;D;20191003;000000;0.041315;0.04157;0.040435;0.0409;41995900000;1718612189.75
ВТБ ао;D;20191004;000000;0.04108;0.04129;0.040655;0.04075;15179030000;621912782.2
ВТБ ао;D;20191007;000000;0.04095;0.04164;0.04068;0.041465;17008110000;701923167.95
ВТБ ао;D;20191008;000000;0.04154;0.04154;0.040655;0.040655;19893050000;816600875.2
ВТБ ао;D;20191009;000000;0.04066;0.0413;0.04066;0.0408;14673630000;601512884.2
ВТБ ао;D;20191010;000000;0.04081;0.04135;0.040665;0.04135;13333850000;547360206.15
ВТБ ао;D;20191011;000000;0.041425;0.042395;0.041395;0.041925;34354720000;1440271601.55
ВТБ ао;D;20191014;000000;0.04194;0.04218;0.041505;0.04175;12970040000;542015691.65
ВТБ ао;D;20191015;000000;0.04175;0.041945;0.0413;0.0417;15549760000;647835681
ВТБ ао;D;20191016;000000;0.04187;0.04216;0.041725;0.04198;11976390000;502325914.3
ВТБ ао;D;20191017;000000;0.041975;0.042165;0.041705;0.042005;8851320000;371762032.2
ВТБ ао;D;20191018;000000;0.042;0.0431;0.04188;0.0428;34679150000;1475651527.7
ВТБ ао;D;20191021;000000;0.04298;0.04406;0.04292;0.04364;49294400000;2146978782.35
